fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.4376891976284922,0.8341407371074618,0.07381628036522045,-1.1012441435690725,-0.32045825420933305,-1.2538539662100374,-0.7383696075054749,0.32412938025391286,-1.3261619178761628,0.9369857625121792,-1.1943309854365316,-0.8647154571099744
-1.071587910599085,-0.018677684441410634,-1.1527350842171544,0.03309697583328335,-0.6698389474891584,-0.7987492710167382,-1.0449374702510679,-0.6176644404625319,0.5724500176882359,-0.010890084135281598,-0.9867641326848502,0.5223587251113306
-1.071587910599085,-0.14050888751982107,-1.1527350842171544,-0.1937712480471879,-0.7397150861451237,-1.0263016186133878,-1.083258453094267,-0.6804506951769569,0.49650554026566157,0.07528044737812402,-0.9867641326848502,0.5223587251113306
0.3004821877896209,-0.8714961059902832,0.6313396279026635,1.8480427668770514,0.16867471638242384,1.7043265525464073,2.940444745441642,0.26134312553948785,-0.9464395307632811,-0.6140838047291199,-0.9867641326848502,-0.8647154571099744
-0.3855528614047321,-0.07959328598061587,-0.5394594019259671,1.394306319116109,2.1950827374054147,2.045655073941382,1.177679534654482,-0.6804506951769569,-1.174272963031011,-0.010890084135281598,-0.15649672167813025,0.5223587251113306
1.3981382665005853,-0.6278336998334626,1.8021386577312941,2.755515662398935,-0.5999628088331932,-1.2538539662100374,-1.2365423844670635,0.32412938025391286,-2.1615511695244973,-0.010890084135281598,-0.7791972799331707,-0.8647154571099744
-0.2483458515658614,0.4077315263330253,-0.3722023976647342,0.2599651997137536,-0.1807059768974025,0.225236293168185,0.4495808606336983,0.5752743991116827,0.8002834499559657,-0.35557221018890406,-0.3640635744298098,-0.8647154571099744
-0.5913633761630378,-0.8105805044510779,0.352577954133942,0.4868334235942249,-0.32045825420933305,-0.6849730972184134,0.14301299788810523,-0.24094691217598188,0.6483944951108136,-0.7864248677559312,-0.9867641326848502,0.5223587251113306
0.4376891976284922,-0.7496649029118727,0.854348966917641,0.03309697583328335,0.0289224390704933,0.4527886407648346,0.37293889494730004,0.8892056726838077,0.8762279273785399,0.07528044737812402,-1.1943309854365316,-0.8647154571099744
-0.31694935648529643,1.016887541725077,1.3561199797013397,-0.8743759196886012,2.544463430685241,0.5665648145631594,2.672197865539248,0.13577061611063784,-0.8704950533407068,0.6784741679719624,-1.09054755906069,-0.8647154571099744
-0.45415636632416717,-0.018677684441410634,-0.4837070671722227,-0.6475076958081304,0.4481792710062849,-0.343644575823439,-0.27851781338708526,0.13577061611063784,0.42056106284308387,-0.09706061564868722,-0.8829807063090105,1.9094329073326357
-0.7971738909213436,1.2910077486515004,-1.0969827494634101,-0.42063947192765916,0.16867471638242384,-0.2298684020251142,0.4495808606336983,0.01019810668178784,0.49650554026566157,-0.5279132732157154,-0.5716304271814893,-0.8647154571099744
-0.45415636632416717,-0.018677684441410634,-0.7624687409409443,-1.5549805913300143,0.0289224390704933,-0.45742074962176377,-0.12523388201428873,0.13577061611063784,0.724338972533388,-0.4417427417023097,-0.7791972799331707,-0.8647154571099744
-1.071587910599085,1.1082609440338846,-0.9854780799559216,-1.3281123674495432,-0.1807059768974025,-1.0263016186133878,-1.0449374702510679,-0.24094691217598188,0.8762279273785399,-0.4417427417023097,0.3624204102010704,-0.8647154571099744
0.7807067222256686,-1.2369897152255143,1.8021386577312941,-0.42063947192765916,-0.32045825420933305,1.362998031151433,0.8711116719088887,0.19855687082506285,-0.3388837113826763,1.3678384200792073,0.3624204102010704,-0.8647154571099744
-0.11113884172699066,1.1082609440338846,-1.0969827494634101,-0.6475076958081304,-0.32045825420933305,-0.7987492710167382,-0.8916535388782714,-0.24094691217598188,0.11678315315277979,2.7465669242936954,0.1548535574493909,0.5223587251113306
-0.31694935648529643,0.6513939324898462,-0.9297257452021773,-0.6475076958081304,-0.1807059768974025,-0.0023160544284645973,-0.5850856761326784,0.07298436139621285,-0.03510580169237224,-0.7864248677559312,-0.8829807063090105,0.5223587251113306
-0.31694935648529643,0.8950563386466671,-0.09344072389601249,-0.1937712480471879,0.6578076869741798,0.225236293168185,2.059062140048062,-0.24094691217598188,-0.03510580169237224,-1.3034480568363649,-0.8829807063090105,-0.8647154571099744
-0.31694935648529643,1.016887541725077,-0.14919305864975685,-0.6475076958081304,0.37830313235031965,0.3390124669665098,1.9824201743616636,-0.3037331668904069,-0.11105027911494657,-1.3034480568363649,-0.8829807063090105,-0.8647154571099744
0.0946716730313157,0.9255141394162697,0.07381628036522045,-0.1937712480471879,0.37830313235031965,-0.45742074962176377,0.028050049358507814,0.6380606538261077,-0.11105027911494657,-0.8725953992693368,-1.1943309854365316,-2.2517896393312795
1.0551207419034088,-1.2369897152255143,1.6348816534700616,0.7137016474746961,1.0770645189099715,1.4767742049497579,1.560889363086473,1.1403506915415076,-0.3388837113826763,1.6263500146194232,-0.7791972799331707,-0.8647154571099744
0.4376891976284922,-0.6887493013726678,2.1924050010075047,0.03309697583328335,1.007188380254006,-0.6849730972184134,-0.01027093348469132,1.2659232009704273,1.6356727016043002,0.24762151040493527,0.1548535574493909,-0.8647154571099744
0.4376891976284922,-0.6887493013726678,2.1924050010075047,0.03309697583328335,1.007188380254006,-0.6849730972184134,-0.01027093348469132,1.2659232009704273,1.6356727016043002,0.24762151040493527,0.1548535574493909,-0.8647154571099744
-0.9343809007602143,1.5955857563475266,-1.3757444232321319,0.4868334235942249,1.775825905469623,-0.1160922282267894,-0.47012272760308094,0.01019810668178784,1.4837837467591481,-0.7002543362425256,0.3624204102010704,0.5223587251113306
-1.0029844056796493,1.3823811509603083,-0.7067164061872001,-0.42063947192765916,0.5180554096622493,-0.343644575823439,1.4459264145568758,-0.49209193103368193,0.42056106284308387,-0.9587659307827424,-0.26028014805397004,-0.8647154571099744
-1.3460019302768258,-0.4450868952158469,-0.26069772815724546,-1.3281123674495432,-0.6698389474891584,-1.3676301400083621,-1.0449374702510679,-0.49209193103368193,0.6483944951108136,-0.6140838047291199,-1.1943309854365316,-0.8647154571099744
-0.5227598712436022,-0.14050888751982107,1.2446153101938509,-0.42063947192765916,0.5180554096622493,0.6803409883614842,1.177679534654482,0.26134312553948785,0.26867210799793184,-0.5279132732157154,-1.2981144118123713,-0.8647154571099744
-1.277398425357391,-1.3588209183039246,1.3003676449475954,-0.8743759196886012,-0.6698389474891584,0.3390124669665098,0.7178277405360922,-0.4293056763192569,0.8762279273785399,1.2816678885658017,-0.052713295302288646,0.5223587251113306
-0.8657773958407786,0.16406912017620506,-0.5394594019259671,0.03309697583328335,-0.1807059768974025,0.4527886407648346,-0.08691289917108959,-0.3037331668904069,0.6483944951108136,-0.35557221018890406,-0.26028014805397004,-0.8647154571099744
-0.31694935648529643,-0.20142448905902632,0.07381628036522045,-0.6475076958081304,-1.1589719180809153,-0.6849730972184134,-0.4318017447598818,0.01019810668178784,0.49650554026566157,0.07528044737812402,-0.7791972799331707,-0.8647154571099744
-0.7971738909213436,0.590478330950641,-0.9297257452021773,-0.8743759196886012,-0.1807059768974025,-0.7987492710167382,-0.7000486246622757,0.7636331632549577,1.180005837068844,-0.8725953992693368,-1.401897838188211,-0.8647154571099744
-0.31694935648529643,-0.20142448905902632,0.07381628036522045,-0.6475076958081304,-1.1589719180809153,-0.6849730972184134,-0.4318017447598818,0.01019810668178784,0.49650554026566157,0.07528044737812402,-0.7791972799331707,-0.8647154571099744
-0.9343809007602143,1.5346701548083213,-1.3757444232321319,1.8480427668770514,1.6360736281576926,-0.7987492710167382,-0.7383696075054749,-0.052588148032637165,0.9521724048011176,-0.6140838047291199,0.3624204102010704,-0.8647154571099744
-0.7971738909213436,-0.14050888751982107,0.018063945611476083,-0.42063947192765916,-0.5999628088331932,-1.3676301400083621,-0.776690590348674,-0.17816065746155688,-0.5667171436504027,-0.010890084135281598,-1.1943309854365316,-0.8647154571099744
-0.3855528614047321,2.296115174048386,-1.041230414709666,0.7137016474746961,0.0289224390704933,-1.1400777924117127,-1.2365423844670635,0.07298436139621285,0.49650554026566157,-0.6140838047291199,-0.5716304271814893,-0.8647154571099744
-0.04253533680755562,0.13361131940660242,-0.3722023976647342,-0.6475076958081304,0.09879857772645857,-0.2298684020251142,-0.27851781338708526,0.38691563496833786,-0.1869947565375243,-0.35557221018890406,-1.401897838188211,0.5223587251113306
0.0946716730313157,0.5295627294114358,0.2968256193801976,-0.1937712480471879,0.37830313235031965,-0.45742074962176377,0.29629692926090173,0.38691563496833786,0.5724500176882359,-0.18323114716209285,-0.15649672167813025,0.5223587251113306
-0.2483458515658614,-0.14050888751982107,0.2968256193801976,-0.6475076958081304,-0.2505821155533678,-0.7987492710167382,-0.776690590348674,-0.4293056763192569,-0.11105027911494657,-0.6140838047291199,0.051070131073551114,0.5223587251113306
-0.04253533680755562,0.13361131940660242,-0.3722023976647342,-0.6475076958081304,0.09879857772645857,-0.2298684020251142,-0.27851781338708526,0.38691563496833786,-0.1869947565375243,-0.35557221018890406,-1.401897838188211,0.5223587251113306
-0.04253533680755562,0.3163581240242174,-0.14919305864975685,-0.1937712480471879,-0.11082983824143725,-0.343644575823439,0.8711116719088887,0.07298436139621285,-0.2629392339600986,-1.0449364622961481,-1.1943309854365316,-0.8647154571099744
-0.6599668810824729,-0.20142448905902632,-0.03768838914226828,0.03309697583328335,-0.5999628088331932,-1.1400777924117127,-0.24019683054388613,-0.3665194216048319,0.04083867573020546,-1.3034480568363649,-0.9867641326848502,-0.8647154571099744
-0.04253533680755562,0.3163581240242174,-0.14919305864975685,-0.1937712480471879,-0.11082983824143725,-0.343644575823439,0.8711116719088887,0.07298436139621285,-0.2629392339600986,-1.0449364622961481,-1.1943309854365316,-0.8647154571099744
-1.3460019302768258,0.6513939324898462,0.352577954133942,-1.1012441435690725,0.6578076869741798,-0.0023160544284645973,0.8327906890656896,0.19855687082506285,1.028116882223692,1.3678384200792073,-1.09054755906069,-0.8647154571099744
-0.11113884172699066,-1.1760741136863089,1.5791293187163173,0.7137016474746961,0.8674361029420756,0.3390124669665098,1.4459264145568758,0.6380606538261077,0.34461658542050955,1.454008951592613,-0.7791972799331707,0.5223587251113306
-0.2483458515658614,0.22498472171541029,-0.3164500629109898,-0.8743759196886012,1.775825905469623,-0.343644575823439,0.18133398073130436,-0.11537440274713189,-1.0223840081858588,2.574225861266885,-0.8829807063090105,-0.8647154571099744
0.16327517795075075,0.590478330950641,-0.873973410448433,0.03309697583328335,0.37830313235031965,-0.45742074962176377,2.5189139341664517,-0.11537440274713189,-1.3261619178761628,0.24762151040493527,-0.5716304271814893,-0.8647154571099744
0.16327517795075075,0.4686471278722305,-0.8182210756946886,0.03309697583328335,0.4481792710062849,-0.1160922282267894,2.633876882696049,-0.11537440274713189,-1.3261619178761628,0.24762151040493527,-0.5716304271814893,-0.8647154571099744
1.3295347615811504,-1.2979053167647194,1.0773583059326182,0.2599651997137536,0.09879857772645857,0.794117162159809,0.14301299788810523,1.3914957103992773,-0.03510580169237224,0.3337920419183409,-0.675413853557331,0.5223587251113306
-0.2483458515658614,0.22498472171541029,-0.3164500629109898,-0.8743759196886012,1.775825905469623,-0.343644575823439,0.18133398073130436,-0.11537440274713189,-1.0223840081858588,2.574225861266885,-0.8829807063090105,-0.8647154571099744
0.8493102271451037,-0.7496649029118727,0.352577954133942,0.03309697583328335,0.7975599642861103,-0.2298684020251142,0.7561487233792914,0.01019810668178784,-1.933717737256771,-0.010890084135281598,0.1548535574493909,0.5223587251113306
0.0946716730313157,0.10315351863699983,0.18532094987270917,-0.6475076958081304,-0.11082983824143725,-0.45742074962176377,-0.08691289917108959,0.7636331632549577,0.49650554026566157,-0.18323114716209285,-0.3640635744298098,0.5223587251113306
-0.2483458515658614,0.22498472171541029,-0.7067164061872001,-0.42063947192765916,0.2385508550383891,-0.912525444815063,-0.5467646932894792,0.26134312553948785,0.34461658542050955,-1.1311069938095537,-0.9867641326848502,0.5223587251113306
0.4376891976284922,0.16406912017620506,-1.1527350842171544,0.03309697583328335,2.823967985309101,-0.1160922282267894,0.5262228263200965,-0.24094691217598188,-0.8704950533407068,-0.26940167867549847,0.5699872629527518,0.5223587251113306
-0.7971738909213436,1.016887541725077,-0.9297257452021773,-0.8743759196886012,1.2866929348778673,0.794117162159809,1.790815260145668,-0.4293056763192569,0.11678315315277979,-0.7864248677559312,-1.1943309854365316,0.5223587251113306
0.4376891976284922,0.16406912017620506,-1.1527350842171544,0.03309697583328335,2.823967985309101,-0.1160922282267894,0.5262228263200965,-0.24094691217598188,-0.8704950533407068,-0.26940167867549847,0.5699872629527518,0.5223587251113306
-0.5913633761630378,1.0473453424946795,-1.3757444232321319,0.7137016474746961,-0.2505821155533678,-1.3676301400083621,-1.1215794359374662,0.8892056726838077,1.2559503144914217,-0.9587659307827424,-1.1943309854365316,-0.8647154571099744
-0.11113884172699066,1.1387187448034872,-1.3757444232321319,0.9405698713551673,0.09879857772645857,-0.45742074962176377,-0.3168387962302844,0.6380606538261077,0.8762279273785399,-0.8725953992693368,-0.8829807063090105,-0.8647154571099744
-0.2483458515658614,-0.14050888751982107,-0.42795473241847837,-1.3281123674495432,0.2385508550383891,0.6803409883614842,2.2889880371072566,-0.3665194216048319,0.49650554026566157,-1.3034480568363649,-0.8829807063090105,-0.8647154571099744
-0.11113884172699066,0.4077315263330253,-0.4837070671722227,-0.8743759196886012,-0.9493435021130195,-1.3676301400083621,-1.006616487407869,-0.24094691217598188,0.724338972533388,2.4880553297534793,0.1548535574493909,1.9094329073326357
-1.4146054351962616,-0.8714961059902832,-0.5394594019259671,-0.8743759196886012,-0.4602105315212636,-1.0263016186133878,-0.8916535388782714,-0.6804506951769569,0.724338972533388,-0.5279132732157154,-0.9867641326848502,-0.8647154571099744
-1.757622959793438,-0.14050888751982107,-0.873973410448433,0.2599651997137536,-2.0673617206084627,0.225236293168185,2.1740250885776593,-1.8106032800367464,2.3191729984074825,-0.010890084135281598,2.7494392168453943,-0.8647154571099744
-1.757622959793438,-0.14050888751982107,-0.873973410448433,0.2599651997137536,-2.0673617206084627,0.225236293168185,2.1740250885776593,-1.8106032800367464,2.3191729984074825,-0.010890084135281598,2.7494392168453943,-0.8647154571099744
-1.071587910599085,-0.14050888751982107,-1.3199920884783876,-1.5549805913300143,-1.298724195392846,0.225236293168185,-0.6234066589758774,-0.8688094593203016,0.5724500176882359,-0.4417427417023097,-0.5716304271814893,0.5223587251113306
0.16327517795075075,1.3519233501907055,-0.7624687409409443,-0.6475076958081304,0.7975599642861103,0.11146011936986021,0.7944697062224905,-0.052588148032637165,-1.0223840081858588,1.6263500146194232,-0.7791972799331707,-0.8647154571099744
0.0946716730313157,1.16917654557309,-0.5394594019259671,-0.8743759196886012,0.727683825630145,-0.5711969234200885,0.37293889494730004,0.13577061611063784,-0.7186060984955547,1.1954973570523961,-0.8829807063090105,-0.8647154571099744
-0.6599668810824729,-0.6582915006030652,0.6313396279026635,-0.42063947192765916,0.16867471638242384,-0.2298684020251142,0.10469201504490608,0.38691563496833786,1.180005837068844,0.07528044737812402,-1.1943309854365316,-0.8647154571099744
-0.2483458515658614,0.22498472171541029,-0.3164500629109898,-0.1937712480471879,0.16867471638242384,-0.0023160544284645973,2.403950985636854,-0.24094691217598188,0.04083867573020546,-0.7864248677559312,-0.8829807063090105,-0.8647154571099744
-0.2483458515658614,0.22498472171541029,-0.3164500629109898,-0.42063947192765916,0.16867471638242384,0.225236293168185,2.5189139341664517,-0.24094691217598188,-0.03510580169237224,-0.7864248677559312,-0.8829807063090105,-0.8647154571099744
0.16327517795075075,1.3519233501907055,-0.7624687409409443,-0.6475076958081304,0.7975599642861103,0.11146011936986021,0.7944697062224905,-0.052588148032637165,-1.0223840081858588,1.6263500146194232,-0.7791972799331707,-0.8647154571099744
0.0946716730313157,1.16917654557309,-0.5394594019259671,-0.8743759196886012,0.727683825630145,-0.5711969234200885,0.37293889494730004,0.13577061611063784,-0.7186060984955547,1.1954973570523961,-0.8829807063090105,-0.8647154571099744
-1.277398425357391,-0.8105805044510779,-0.9297257452021773,-1.1012441435690725,-0.8794673634570542,-1.3676301400083621,-0.8533325560350723,-0.7432369498914516,0.11678315315277979,-0.4417427417023097,-0.9867641326848502,-0.8647154571099744
-1.6204159499545672,0.9559719401858723,-1.2642397537246433,-0.8743759196886012,0.5879315483182145,0.6803409883614842,1.9824201743616636,-1.3710994970357715,1.6356727016043002,-0.9587659307827424,-0.3640635744298098,-0.8647154571099744
-0.8657773958407786,-0.20142448905902632,-0.8182210756946886,0.2599651997137536,-0.32045825420933305,-0.343644575823439,-0.47012272760308094,-0.4293056763192569,0.724338972533388,-0.4417427417023097,-0.15649672167813025,0.5223587251113306
0.026068168111879432,-0.7496649029118727,1.0773583059326182,1.394306319116109,0.727683825630145,-0.45742074962176377,0.028050049358507814,0.5752743991116827,1.5597282241817225,-0.18323114716209285,0.1548535574493909,0.5223587251113306
-0.5913633761630378,-1.1760741136863089,1.2446153101938509,-0.1937712480471879,-0.11082983824143725,-1.1400777924117127,-1.1982214016238644,-0.49209193103368193,0.04083867573020546,-0.8725953992693368,-0.052713295302288646,0.5223587251113306
-0.45415636632416717,0.4686471278722305,-1.208487418970899,-0.8743759196886012,1.1469406575659367,1.1354456835547835,2.1740250885776593,-0.9943819687491516,0.1927276305753575,-0.7864248677559312,-0.26028014805397004,-0.8647154571099744
-0.45415636632416717,0.4686471278722305,-1.208487418970899,-0.8743759196886012,1.1469406575659367,1.1354456835547835,2.1740250885776593,-0.9943819687491516,0.1927276305753575,-0.7864248677559312,-0.26028014805397004,-0.8647154571099744
-0.7285703860019086,0.9559719401858723,-1.3757444232321319,0.03309697583328335,-0.3903343928652983,-0.343644575823439,-0.776690590348674,0.19855687082506285,1.180005837068844,-1.1311069938095537,-1.09054755906069,-0.8647154571099744
-0.9343809007602143,0.4686471278722305,-0.3722023976647342,-0.6475076958081304,0.0289224390704933,0.3390124669665098,1.6758523116160706,0.13577061611063784,2.0153950887171788,-0.5279132732157154,-1.09054755906069,0.5223587251113306
-0.3855528614047321,2.6006931817444117,-1.208487418970899,-0.42063947192765916,0.7975599642861103,-0.912525444815063,-0.8533325560350723,-0.4293056763192569,-0.9464395307632811,-0.6140838047291199,-0.7791972799331707,-0.8647154571099744
-0.2483458515658614,0.04223791709779459,-1.1527350842171544,-1.1012441435690725,-0.1807059768974025,0.225236293168185,-0.4318017447598818,-0.11537440274713189,0.04083867573020546,-0.6140838047291199,-0.3640635744298098,0.5223587251113306
-0.2483458515658614,0.6513939324898462,1.3003676449475954,-1.1012441435690725,1.4963213508457631,-0.1160922282267894,2.059062140048062,-0.3037331668904069,-1.0223840081858588,-0.09706061564868722,-0.8829807063090105,-0.8647154571099744
-0.9343809007602143,0.7123095340290514,-0.8182210756946886,-0.1937712480471879,0.4481792710062849,0.3390124669665098,2.2506670542640577,-0.6176644404625319,0.11678315315277979,-0.9587659307827424,-0.15649672167813025,-0.8647154571099744
-0.5913633761630378,0.16406912017620506,-1.208487418970899,-1.3281123674495432,-0.4602105315212636,0.225236293168185,-0.01027093348469132,-0.6176644404625319,0.34461658542050955,-1.3034480568363649,-1.401897838188211,-2.2517896393312795
-0.9343809007602143,0.6513939324898462,-0.9854780799559216,-0.1937712480471879,0.727683825630145,-0.45742074962176377,0.06637103220170695,-0.8060232046058766,1.1040613596462696,-0.7002543362425256,0.051070131073551114,0.5223587251113306
-0.17974234664642572,2.2047417717395783,-1.208487418970899,-0.8743759196886012,-1.4384764727047759,-1.2538539662100374,-1.313184350153462,0.38691563496833786,0.26867210799793184,-2.5960060295374476,-1.2981144118123713,-2.2517896393312795
-0.11113884172699066,-0.6278336998334626,-0.42795473241847837,-0.42063947192765916,-0.3903343928652983,-1.0263016186133878,-0.9299745217214705,0.38691563496833786,-0.2629392339600986,-0.18323114716209285,-1.1943309854365316,0.5223587251113306
